time_ns,source,compute_node,route,rtt_ns,hop_count,failed_isls,status
175900000000,12,0,12-0,7403907.9061822165,1,,AVAILABLE
176000000000,12,0,12-0,7400138.6319064768,1,,AVAILABLE
176100000000,12,0,12-0,7396371.0254512141,1,,AVAILABLE
176200000000,12,0,12-0,7392603.4189959513,1,,AVAILABLE
176300000000,12,0,12-0,7388837.4803611636,1,,AVAILABLE
176400000000,12,0,12-0,7385072.3756366149,1,,AVAILABLE
176500000000,12,0,12-0,7381308.1048223032,1,,AVAILABLE
176600000000,12,0,12-0,7377544.6679182304,1,,AVAILABLE
176700000000,12,0,12-0,7373782.8988346327,1,,AVAILABLE
176800000000,12,0,12-0,7370021.1297510359,1,,AVAILABLE
176900000000,12,0,12-0,7366260.1945776772,1,,AVAILABLE
177000000000,12,0,12-0,7362500.9272247935,1,,AVAILABLE
177100000000,12,0,12-0,7358742.4937821487,1,,AVAILABLE
177200000000,12,0,12-0,7354984.8942497410,1,,AVAILABLE
177300000000,12,0,12-0,7351228.1286275722,1,,AVAILABLE
177400000000,12,0,12-0,7347472.1969156405,1,,AVAILABLE
177500000000,12,0,12-0,7343717.0991139477,1,,AVAILABLE
177600000000,12,0,12-0,7339963.6691327309,1,,AVAILABLE
177700000000,12,0,12-0,7336210.2391515132,1,,AVAILABLE
177800000000,12,0,12-0,7332458.4769907724,1,,AVAILABLE
177900000000,12,0,12-0,7328707.5487402687,1,,AVAILABLE
178000000000,12,0,12-0,7324957.4544000039,1,,AVAILABLE
178100000000,12,0,12-0,7321208.1939699762,1,,AVAILABLE
178200000000,12,0,12-0,7317459.7674501874,1,,AVAILABLE
178300000000,12,0,12-0,7313713.0087508736,1,,AVAILABLE
178400000000,12,0,12-0,7309966.2500515608,1,,AVAILABLE
178500000000,12,0,12-0,7306221.1591727231,1,,AVAILABLE
178600000000,12,0,12-0,7302476.9022041243,1,,AVAILABLE
178700000000,12,0,12-0,7298733.4791457625,1,,AVAILABLE
178800000000,12,0,12-0,7294990.8899976397,1,,AVAILABLE
178900000000,12,0,12-0,7291249.1347597539,1,,AVAILABLE
179000000000,12,0,12-0,7287509.0473423451,1,,AVAILABLE
179100000000,12,0,12-0,7283769.7938351734,1,,AVAILABLE
179200000000,12,0,12-0,7280030.5403280025,1,,AVAILABLE
179300000000,12,0,12-0,7276292.9546413068,1,,AVAILABLE
179400000000,12,0,12-0,7272557.0367750879,1,,AVAILABLE
179500000000,12,0,12-0,7268821.1189088682,1,,AVAILABLE
179600000000,12,0,12-0,7265086.0349528873,1,,AVAILABLE
179700000000,12,0,12-0,7261352.6188173816,1,,AVAILABLE
179800000000,12,0,12-0,7257620.0365921147,1,,AVAILABLE
179900000000,12,0,12-0,7253888.2882770849,1,,AVAILABLE
180000000000,12,0,12-0,7250157.3738722941,1,,AVAILABLE
180100000000,12,0,12-0,7246428.1272879783,1,,AVAILABLE
180200000000,12,0,12-0,7242698.8807036635,1,,AVAILABLE
180300000000,12,0,12-0,7238971.3019398237,1,,AVAILABLE
180400000000,12,0,12-0,7235244.5570862228,1,,AVAILABLE
180500000000,12,0,12-0,7231518.6461428590,1,,AVAILABLE
180600000000,12,0,12-0,7227794.4030199721,1,,AVAILABLE
180700000000,12,0,12-0,7224070.1598970843,1,,AVAILABLE
180800000000,12,0,12-0,7220347.5845946735,1,,AVAILABLE
180900000000,12,0,12-0,7216625.8432024997,1,,AVAILABLE
181000000000,12,0,12-0,7212904.9357205648,1,,AVAILABLE
181100000000,12,0,12-0,7209184.8621488670,1,,AVAILABLE
181200000000,12,0,12-0,7205466.4563976452,1,,AVAILABLE
181300000000,12,0,12-0,7201748.8845566623,1,,AVAILABLE
181400000000,12,0,12-0,7198032.1466259165,1,,AVAILABLE
181500000000,12,0,12-0,7194316.2426054096,1,,AVAILABLE
181600000000,12,0,12-0,7190601.1724951398,1,,AVAILABLE
181700000000,12,0,12-0,7186887.7702053469,1,,AVAILABLE
181800000000,12,0,12-0,7183175.2018257910,1,,AVAILABLE
181900000000,12,0,12-0,7179463.4673564732,1,,AVAILABLE
182000000000,12,0,12-0,7175752.5667973943,1,,AVAILABLE
182100000000,12,0,12-0,7172042.5001485525,1,,AVAILABLE
182200000000,12,0,12-0,7168334.1013201876,1,,AVAILABLE
182300000000,12,0,12-0,7164626.5364020597,1,,AVAILABLE
182400000000,12,0,12-0,7160919.8053941708,1,,AVAILABLE
182500000000,12,0,12-0,7157213.9082965190,1,,AVAILABLE
182600000000,12,0,12-0,7153509.6790193431,1,,AVAILABLE
182700000000,12,0,12-0,7149806.2836524062,1,,AVAILABLE
182800000000,12,0,12-0,7146103.7221957063,1,,AVAILABLE
182900000000,12,0,12-0,7142401.9946492454,1,,AVAILABLE
183000000000,12,0,12-0,7138701.9349232595,1,,AVAILABLE
183100000000,12,0,12-0,7135001.8751972737,1,,AVAILABLE
183200000000,12,0,12-0,7131303.4832917647,1,,AVAILABLE
183300000000,12,0,12-0,7127606.7592067309,1,,AVAILABLE
183400000000,12,0,12-0,7123910.0351216970,1,,AVAILABLE
183500000000,12,0,12-0,7120214.9788571401,1,,AVAILABLE
183600000000,12,0,12-0,7116520.7565028202,1,,AVAILABLE
183700000000,12,0,12-0,7112827.3680587392,1,,AVAILABLE
183800000000,12,0,12-0,7109135.6474351333,1,,AVAILABLE
183900000000,12,0,12-0,7105443.9268115275,1,,AVAILABLE
184000000000,12,0,12-0,7101753.8740083985,1,,AVAILABLE
184100000000,12,0,12-0,7098065.4890257446,1,,AVAILABLE
184200000000,12,0,12-0,7094377.1040430907,1,,AVAILABLE
184300000000,12,0,12-0,7090690.3868809137,1,,AVAILABLE
184400000000,12,0,12-0,7087004.5036289738,1,,AVAILABLE
184500000000,12,0,12-0,7083319.4542872719,1,,AVAILABLE
184600000000,12,0,12-0,7079636.0727660470,1,,AVAILABLE
184700000000,12,0,12-0,7075953.5251550591,1,,AVAILABLE
184800000000,12,0,12-0,7072271.8114543092,1,,AVAILABLE
184900000000,12,0,12-0,7068590.9316637982,1,,AVAILABLE
185000000000,12,0,12-0,7064911.7196937623,1,,AVAILABLE
185100000000,12,0,12-0,7061233.3416339643,1,,AVAILABLE
185200000000,12,0,12-0,7057555.7974844053,1,,AVAILABLE
185300000000,12,0,12-0,7053879.9211553214,1,,AVAILABLE
185400000000,12,0,12-0,7050204.8787364755,1,,AVAILABLE
185500000000,12,0,12-0,7046530.6702278685,1,,AVAILABLE
185600000000,12,0,12-0,7042857.2956294985,1,,AVAILABLE
185700000000,12,0,12-0,7039185.5888516046,1,,AVAILABLE
185800000000,12,0,12-0,7035514.7159839487,1,,AVAILABLE
185900000000,12,0,12-0,7031844.6770265317,1,,AVAILABLE
186000000000,12,0,12-0,7028176.3058895897,1,,AVAILABLE
186100000000,12,0,12-0,7024508.7686628858,1,,AVAILABLE
186200000000,12,0,12-0,7020842.0653464207,1,,AVAILABLE
186300000000,12,0,12-0,7017176.1959401928,1,,AVAILABLE
186400000000,12,0,12-0,7013511.9943544408,1,,AVAILABLE
186500000000,12,0,12-0,7009848.6266789269,1,,AVAILABLE
186600000000,12,0,12-0,7006186.9268238898,1,,AVAILABLE
186700000000,12,0,12-0,7002525.2269688519,1,,AVAILABLE
186800000000,12,0,12-0,6998865.1949342899,1,,AVAILABLE
186900000000,12,0,12-0,6995206.8307202049,1,,AVAILABLE
187000000000,12,0,12-0,6991548.8834612379,1,,AVAILABLE
187100000000,12,0,12-0,6987892.1870676279,1,,AVAILABLE
187200000000,12,0,12-0,6984236.7415393749,1,,AVAILABLE
187300000000,12,0,12-0,6980582.1299213609,1,,AVAILABLE
187400000000,12,0,12-0,6976928.7691687029,1,,AVAILABLE
187500000000,12,0,12-0,6973276.6592814019,1,,AVAILABLE
187600000000,12,0,12-0,6969625.3833043389,1,,AVAILABLE
187700000000,12,0,12-0,6965975.3581926338,1,,AVAILABLE
187800000000,12,0,12-0,6962326.5839462848,1,,AVAILABLE
187900000000,12,0,12-0,6958678.6436101738,1,,AVAILABLE
188000000000,12,0,12-0,6955031.9541394198,1,,AVAILABLE
188100000000,12,0,12-0,6951386.5155340228,1,,AVAILABLE
188200000000,12,0,12-0,6947741.9108388647,1,,AVAILABLE
188300000000,12,0,12-0,6944098.5570090627,1,,AVAILABLE
188400000000,12,0,12-0,6940456.4540446177,1,,AVAILABLE
188500000000,12,0,12-0,6936815.1849904107,1,,AVAILABLE
188600000000,12,0,12-0,6933175.5837566797,1,,AVAILABLE
188700000000,12,0,12-0,6929536.3994780686,1,,AVAILABLE
188800000000,12,0,12-0,6925898.8830199325,1,,AVAILABLE
188900000000,12,0,12-0,6922262.2004720345,1,,AVAILABLE
189000000000,12,0,12-0,6918626.7687894935,1,,AVAILABLE
189100000000,12,0,12-0,6914992.5879723094,1,,AVAILABLE
189200000000,12,0,12-0,6911359.6580204833,1,,AVAILABLE
189300000000,12,0,12-0,6907727.5619788943,1,,AVAILABLE
189400000000,12,0,12-0,6904096.7168026622,1,,AVAILABLE
189500000000,12,0,12-0,6900467.1224917872,1,,AVAILABLE
189600000000,12,0,12-0,6896838.3620911501,1,,AVAILABLE
189700000000,12,0,12-0,6893210.8525558701,1,,AVAILABLE
189800000000,12,0,12-0,6889584.5938859480,1,,AVAILABLE
189900000000,12,0,12-0,6885959.5860813819,1,,AVAILABLE
190000000000,12,0,12-0,6882335.8291421728,1,,AVAILABLE
190100000000,12,0,12-0,6878712.9061132018,1,,AVAILABLE
190200000000,12,0,12-0,6875091.2339495877,1,,AVAILABLE
190300000000,12,0,12-0,6871470.8126513306,1,,AVAILABLE
190400000000,12,0,12-0,6867851.6422184305,1,,AVAILABLE
190500000000,12,0,12-0,6864233.3056957694,1,,AVAILABLE
190600000000,12,0,12-0,6860616.6369935833,1,,AVAILABLE
190700000000,12,0,12-0,6857000.8022016352,1,,AVAILABLE
190800000000,12,0,12-0,6853386.2182750441,1,,AVAILABLE
190900000000,12,0,12-0,6849772.4682586910,1,,AVAILABLE
191000000000,12,0,12-0,6846160.3860628139,1,,AVAILABLE
191100000000,12,0,12-0,6842549.1377771748,1,,AVAILABLE
191200000000,12,0,12-0,6838939.1403568927,1,,AVAILABLE
191300000000,12,0,12-0,6835330.3938019685,1,,AVAILABLE
191400000000,12,0,12-0,6831722.8981124004,1,,AVAILABLE
191500000000,12,0,12-0,6828116.6532881893,1,,AVAILABLE
191600000000,12,0,12-0,6824511.2423742162,1,,AVAILABLE
191700000000,12,0,12-0,6820907.0823256001,1,,AVAILABLE
191800000000,12,0,12-0,6817304.5900974600,1,,AVAILABLE
191900000000,12,0,12-0,6813702.9317795578,1,,AVAILABLE
192000000000,12,0,12-0,6810102.1073718937,1,,AVAILABLE
192100000000,12,0,12-0,6806502.9507847056,1,,AVAILABLE
192200000000,12,0,12-0,6802905.0450628744,1,,AVAILABLE
192300000000,12,0,12-0,6799307.9732512813,1,,AVAILABLE
192400000000,12,0,12-0,6795712.5692601651,1,,AVAILABLE
192500000000,12,0,12-0,6792117.9991792860,1,,AVAILABLE
192600000000,12,0,12-0,6788524.6799637638,1,,AVAILABLE
192700000000,12,0,12-0,6784932.6116135987,1,,AVAILABLE
192800000000,12,0,12-0,6781341.7941287905,1,,AVAILABLE
192900000000,12,0,12-0,6777752.2275093393,1,,AVAILABLE
193000000000,12,0,12-0,6774163.9117552452,1,,AVAILABLE
193100000000,12,0,12-0,6770576.4299113890,1,,AVAILABLE
193200000000,12,0,12-0,6766990.6158880088,1,,AVAILABLE
193300000000,12,0,12-0,6763405.6357748667,1,,AVAILABLE
193400000000,12,0,12-0,6759822.3234822005,1,,AVAILABLE
193500000000,12,0,12-0,6756239.8450997723,1,,AVAILABLE
193600000000,12,0,12-0,6752659.0345378201,1,,AVAILABLE
193700000000,12,0,12-0,6749079.0578861060,1,,AVAILABLE
193800000000,12,0,12-0,6745500.3320997488,1,,AVAILABLE
193900000000,12,0,12-0,6741922.8571787486,1,,AVAILABLE
194000000000,12,0,12-0,6738346.6331231054,1,,AVAILABLE
194100000000,12,0,12-0,6734771.6599328192,1,,AVAILABLE
194200000000,12,0,12-0,6731197.9376078900,1,,AVAILABLE
194300000000,12,0,12-0,6727625.4661483178,1,,AVAILABLE
194400000000,12,0,12-0,6724054.2455541026,1,,AVAILABLE
194500000000,12,0,12-0,6720484.2758252444,1,,AVAILABLE
194600000000,12,0,12-0,6716915.5569617432,1,,AVAILABLE
194700000000,12,0,12-0,6713348.0889635989,1,,AVAILABLE
194800000000,12,0,12-0,6709781.8718308117,1,,AVAILABLE
194900000000,12,0,12-0,6706216.9055633815,1,,AVAILABLE
195000000000,12,0,12-0,6702653.1901613083,1,,AVAILABLE
195100000000,12,0,12-0,6699090.7256245920,1,,AVAILABLE
195200000000,12,0,12-0,6695529.0949981138,1,,AVAILABLE
195300000000,12,0,12-0,6691969.1321921116,1,,AVAILABLE
195400000000,12,0,12-0,6688410.4202514663,1,,AVAILABLE
195500000000,12,0,12-0,6684852.9591761781,1,,AVAILABLE
195600000000,12,0,12-0,6681296.7489662468,1,,AVAILABLE
195700000000,12,0,12-0,6677741.7896216726,1,,AVAILABLE
195800000000,12,0,12-0,6674188.4980975743,1,,AVAILABLE
195900000000,12,0,12-0,6670636.0404837132,1,,AVAILABLE
196000000000,12,0,12-0,6667084.8337352099,1,,AVAILABLE
196100000000,12,0,12-0,6663534.8778520636,1,,AVAILABLE
196200000000,12,0,12-0,6659986.1728342744,1,,AVAILABLE
196300000000,12,0,12-0,6656439.1356369611,1,,AVAILABLE
196400000000,12,0,12-0,6652892.9323498858,1,,AVAILABLE
196500000000,12,0,12-0,6649348.3968832865,1,,AVAILABLE
196600000000,12,0,12-0,6645804.6953269253,1,,AVAILABLE
196700000000,12,0,12-0,6642262.6615910400,1,,AVAILABLE
196800000000,12,0,12-0,6638721.8787205117,1,,AVAILABLE
196900000000,12,0,12-0,6635182.3467153404,1,,AVAILABLE
197000000000,12,0,12-0,6631644.0655755252,1,,AVAILABLE
197100000000,12,0,12-0,6628107.0353010679,1,,AVAILABLE
197200000000,12,0,12-0,6624571.2558919676,1,,AVAILABLE
197300000000,12,0,12-0,6621036.7273482243,1,,AVAILABLE
197400000000,12,0,12-0,6617503.8666249570,1,,AVAILABLE
197500000000,12,0,12-0,6613972.2567670466,1,,AVAILABLE
197600000000,12,0,12-0,6610441.4808193743,1,,AVAILABLE
197700000000,12,0,12-0,6606912.3726921780,1,,AVAILABLE
197800000000,12,0,12-0,6603384.5154303377,1,,AVAILABLE
197900000000,12,0,12-0,6599857.9090338554,1,,AVAILABLE
198000000000,12,0,12-0,6596332.9704578491,1,,AVAILABLE
198100000000,12,0,12-0,6592808.8657920808,1,,AVAILABLE
198200000000,12,0,12-0,6589286.4289467884,1,,AVAILABLE
198300000000,12,0,12-0,6585764.8260117341,1,,AVAILABLE
198400000000,12,0,12-0,6582244.8908971548,1,,AVAILABLE
198500000000,12,0,12-0,6578726.2066479335,1,,AVAILABLE
198600000000,12,0,12-0,6575209.1902191881,1,,AVAILABLE
198700000000,12,0,12-0,6571693.0077006808,1,,AVAILABLE
198800000000,12,0,12-0,6568178.4930026494,1,,AVAILABLE
198900000000,12,0,12-0,6564665.2291699750,1,,AVAILABLE
199000000000,12,0,12-0,6561153.2162026567,1,,AVAILABLE
199100000000,12,0,12-0,6557642.4541006964,1,,AVAILABLE
199200000000,12,0,12-0,6554133.3598192120,1,,AVAILABLE
199300000000,12,0,12-0,6550625.5164030846,1,,AVAILABLE
199400000000,12,0,12-0,6547118.9238523142,1,,AVAILABLE
199500000000,12,0,12-0,6543613.5821668999,1,,AVAILABLE
199600000000,12,0,12-0,6540109.4913468435,1,,AVAILABLE
199700000000,12,0,12-0,6536607.0683472631,1,,AVAILABLE
199800000000,12,0,12-0,6533105.8962130398,1,,AVAILABLE
199900000000,12,0,12-0,6529605.9749441724,1,,AVAILABLE
0,12,3,,,0,,UNREACHABLE
100000000,12,3,12-1-0-3,21227188.3872767426,3,,AVAILABLE
200000000,12,3,12-1-0-3,21223897.0904231630,3,,AVAILABLE
300000000,12,3,12-1-0-3,21220602.5569935255,3,,AVAILABLE
400000000,12,3,12-1-0-3,21217309.6494352892,3,,AVAILABLE
500000000,12,3,12-1-0-3,21214016.6938069128,3,,AVAILABLE
600000000,12,3,12-1-0-3,21210725.9489877410,3,,AVAILABLE
700000000,12,3,12-1-0-3,21207436.7153171748,3,,AVAILABLE
800000000,12,3,12-1-0-3,21204142.7156062163,3,,AVAILABLE
900000000,12,3,12-1-0-3,21200857.5342406221,3,,AVAILABLE
1000000000,12,3,12-1-0-3,21197571.5055539720,3,,AVAILABLE
1100000000,12,3,12-1-0-3,21194286.2689393684,3,,AVAILABLE
1200000000,12,3,12-1-0-3,21190996.0141555332,3,,AVAILABLE
1300000000,12,3,12-1-0-3,21187712.3565216959,3,,AVAILABLE
1400000000,12,3,12-1-0-3,21184430.0716566704,3,,AVAILABLE
1500000000,12,3,12-1-0-3,21181143.7449255697,3,,AVAILABLE
1600000000,12,3,12-1-0-3,21177863.8744009547,3,,AVAILABLE
1700000000,12,3,12-1-0-3,21174583.3779569380,3,,AVAILABLE
1800000000,12,3,12-1-0-3,21171300.8388265371,3,,AVAILABLE
1900000000,12,3,12-1-0-3,21168027.7044987418,3,,AVAILABLE
2000000000,12,3,12-1-0-3,21164743.1039142199,3,,AVAILABLE
2100000000,12,3,12-1-0-3,21161468.0177349448,3,,AVAILABLE
2200000000,12,3,12-1-0-3,21158191.8333882429,3,,AVAILABLE
2300000000,12,3,12-1-0-3,21154920.8033748120,3,,AVAILABLE
2400000000,12,3,12-1-0-3,21151640.1985779367,3,,AVAILABLE
2500000000,12,3,12-1-0-3,21148366.3854532614,3,,AVAILABLE
2600000000,12,3,12-1-0-3,21145094.1983071715,3,,AVAILABLE
2700000000,12,3,12-1-0-3,21141824.1014918350,3,,AVAILABLE
2800000000,12,3,12-1-0-3,21138549.7194638923,3,,AVAILABLE
2900000000,12,3,12-1-0-3,21135283.3426928930,3,,AVAILABLE
3000000000,12,3,12-1-0-3,21132011.9555061795,3,,AVAILABLE
3100000000,12,3,12-1-0-3,21128740.9116007090,3,,AVAILABLE
3200000000,12,3,12-1-0-3,21125477.3532952331,3,,AVAILABLE
3300000000,12,3,12-1-0-3,21122211.9177290387,3,,AVAILABLE
3400000000,12,3,12-1-0-3,21118950.5186576024,3,,AVAILABLE
3500000000,12,3,12-1-0-3,21115683.3298479132,3,,AVAILABLE
3600000000,12,3,12-1-0-3,21112418.8253906891,3,,AVAILABLE
3700000000,12,3,12-1-0-3,21109157.2444553375,3,,AVAILABLE
3800000000,12,3,12-1-0-3,21105891.5148064494,3,,AVAILABLE
3900000000,12,3,12-1-0-3,21102632.0928712413,3,,AVAILABLE
4000000000,12,3,12-1-0-3,21099378.8817214780,3,,AVAILABLE
4100000000,12,3,12-1-0-3,21096116.3589456640,3,,AVAILABLE
4200000000,12,3,12-1-0-3,21092859.5623966716,3,,AVAILABLE
4300000000,12,3,12-1-0-3,21089602.2478850372,3,,AVAILABLE
4400000000,12,3,12-1-0-3,21086353.0303543955,3,,AVAILABLE
4500000000,12,3,12-1-0-3,21083093.1931700371,3,,AVAILABLE
4600000000,12,3,12-1-0-3,21079840.3904459849,3,,AVAILABLE
4700000000,12,3,12-1-0-3,21076587.0746250935,3,,AVAILABLE
4800000000,12,3,12-1-0-3,21073333.9680539742,3,,AVAILABLE
4900000000,12,3,12-1-0-3,21070085.4208306968,3,,AVAILABLE
5000000000,12,3,12-1-0-3,21066836.6118317954,3,,AVAILABLE
5100000000,12,3,12-1-0-3,21063587.2903104797,3,,AVAILABLE
5200000000,12,3,12-1-0-3,21060340.0612376407,3,,AVAILABLE
5300000000,12,3,12-1-0-3,21057087.6375358067,3,,AVAILABLE
5400000000,12,3,12-1-0-3,21053841.5205953903,3,,AVAILABLE
5500000000,12,3,12-1-0-3,21050601.5108511336,3,,AVAILABLE
5600000000,12,3,12-1-0-3,21047358.2753886878,3,,AVAILABLE
5700000000,12,3,12-1-0-3,21044113.9524516240,3,,AVAILABLE
5800000000,12,3,12-1-0-3,21040873.1308664791,3,,AVAILABLE
5900000000,12,3,12-1-0-3,21037631.7979103848,3,,AVAILABLE
6000000000,12,3,12-1-0-3,21034389.7526439875,3,,AVAILABLE
6100000000,12,3,12-1-0-3,21031148.9490532577,3,,AVAILABLE
6200000000,12,3,12-1-0-3,21027911.2888995335,3,,AVAILABLE
6300000000,12,3,12-1-0-3,21024679.2707483992,3,,AVAILABLE
6400000000,12,3,12-1-0-3,21021441.6711979508,3,,AVAILABLE
6500000000,12,3,12-1-0-3,21018205.3281991445,3,,AVAILABLE
6600000000,12,3,12-1-0-3,21014969.7004845366,3,,AVAILABLE
6700000000,12,3,12-1-0-3,21011739.3994368315,3,,AVAILABLE
6800000000,12,3,12-1-0-3,21008506.1756688245,3,,AVAILABLE
6900000000,12,3,12-1-0-3,21005274.4107063375,3,,AVAILABLE
7000000000,12,3,12-1-0-3,21002047.7062877044,3,,AVAILABLE
7100000000,12,3,12-1-0-3,20998811.7848050483,3,,AVAILABLE
7200000000,12,3,12-1-0-3,20995593.4775494635,3,,AVAILABLE
7300000000,12,3,12-1-0-3,20992363.7380392961,3,,AVAILABLE
7400000000,12,3,12-1-0-3,20989133.8228751644,3,,AVAILABLE
7500000000,12,3,12-1-0-3,20985910.0157721266,3,,AVAILABLE
7600000000,12,3,12-1-0-3,20982683.0636210218,3,,AVAILABLE
7700000000,12,3,12-1-0-3,20979464.4733908139,3,,AVAILABLE
7800000000,12,3,12-1-0-3,20976244.8590371385,3,,AVAILABLE
7900000000,12,3,12-1-0-3,20973020.5382248759,3,,AVAILABLE
8000000000,12,3,12-1-0-3,20969802.5032237284,3,,AVAILABLE
8100000000,12,3,12-1-0-3,20966580.5967159830,3,,AVAILABLE
8200000000,12,3,12-1-0-3,20963363.0916272402,3,,AVAILABLE
8300000000,12,3,12-1-0-3,20960151.0601003766,3,,AVAILABLE
8400000000,12,3,12-1-0-3,20956938.1757295094,3,,AVAILABLE
8500000000,12,3,12-1-0-3,20953718.9517867938,3,,AVAILABLE
8600000000,12,3,12-1-0-3,20950504.1419289485,3,,AVAILABLE
8700000000,12,3,12-1-0-3,20947294.4594162144,3,,AVAILABLE
8800000000,12,3,12-1-0-3,20944083.3597914055,3,,AVAILABLE
8900000000,12,3,12-1-0-3,20940868.1298323832,3,,AVAILABLE
9000000000,12,3,12-1-0-3,20937659.0421264730,3,,AVAILABLE
9100000000,12,3,12-1-0-3,20934451.5404055044,3,,AVAILABLE
9200000000,12,3,12-1-0-3,20931244.4349632300,3,,AVAILABLE
9300000000,12,3,12-1-0-3,20928036.6679905988,3,,AVAILABLE
9400000000,12,3,12-1-0-3,20924834.7518748902,3,,AVAILABLE
9500000000,12,3,12-1-0-3,20921631.2641070411,3,,AVAILABLE
9600000000,12,3,12-1-0-3,20918423.4842457362,3,,AVAILABLE
9700000000,12,3,12-1-0-3,20915225.1876793690,3,,AVAILABLE
9800000000,12,3,12-1-0-3,20912022.6208549514,3,,AVAILABLE
9900000000,12,3,12-1-0-3,20908824.4399487600,3,,AVAILABLE
10000000000,12,3,12-1-0-3,20905621.4879237227,3,,AVAILABLE
10100000000,12,3,12-1-0-3,20902425.3016067855,3,,AVAILABLE
10200000000,12,3,12-1-0-3,20899224.3465810940,3,,AVAILABLE
10300000000,12,3,12-1-0-3,20896032.8803707771,3,,AVAILABLE
10400000000,12,3,12-1-0-3,20892843.0917123817,3,,AVAILABLE
10500000000,12,3,12-1-0-3,20889645.3401296474,3,,AVAILABLE
10600000000,12,3,12-1-0-3,20886452.1636810936,3,,AVAILABLE
10700000000,12,3,12-1-0-3,20883260.8981834836,3,,AVAILABLE
10800000000,12,3,12-1-0-3,20880071.8310578540,3,,AVAILABLE
10900000000,12,3,12-1-0-3,20876879.4062721655,3,,AVAILABLE
11000000000,12,3,12-1-0-3,20873690.4675114527,3,,AVAILABLE
11100000000,12,3,12-1-0-3,20870509.1102536581,3,,AVAILABLE
11200000000,12,3,12-1-0-3,20867320.8537859768,3,,AVAILABLE
11300000000,12,3,12-1-0-3,20864138.1498702578,3,,AVAILABLE
11400000000,12,3,12-1-0-3,20860951.4918371923,3,,AVAILABLE
11500000000,12,3,12-1-0-3,20857766.2890045829,3,,AVAILABLE
11600000000,12,3,12-1-0-3,20854587.3527072929,3,,AVAILABLE
11700000000,12,3,12-1-0-3,20851404.7131201513,3,,AVAILABLE
11800000000,12,3,12-1-0-3,20848227.7724646665,3,,AVAILABLE
11900000000,12,3,12-1-0-3,20845046.9801542386,3,,AVAILABLE
12000000000,12,3,12-1-0-3,20841873.3680482209,3,,AVAILABLE
12100000000,12,3,12-1-0-3,20838700.0479106382,3,,AVAILABLE
12200000000,12,3,12-1-0-3,20835521.1439320147,3,,AVAILABLE
12300000000,12,3,12-1-0-3,20832349.8176466823,3,,AVAILABLE
12400000000,12,3,12-1-0-3,20829178.2339195721,3,,AVAILABLE
12500000000,12,3,12-1-0-3,20825999.3614786007,3,,AVAILABLE
12600000000,12,3,12-1-0-3,20822832.9694322385,3,,AVAILABLE
12700000000,12,3,12-1-0-3,20819664.5878721066,3,,AVAILABLE
12800000000,12,3,12-1-0-3,20816489.2962915599,3,,AVAILABLE
12900000000,12,3,12-1-0-3,20813323.3526682146,3,,AVAILABLE
13000000000,12,3,12-1-0-3,20810158.1733015962,3,,AVAILABLE
13100000000,12,3,12-1-0-3,20806997.3958694860,3,,AVAILABLE
13200000000,12,3,12-1-0-3,20803829.5789249279,3,,AVAILABLE
13300000000,12,3,12-1-0-3,20800670.7971131541,3,,AVAILABLE
13400000000,12,3,12-1-0-3,20797504.6241988987,3,,AVAILABLE
13500000000,12,3,12-1-0-3,20794341.8916366547,3,,AVAILABLE
13600000000,12,3,12-1-0-3,20791185.2661329284,3,,AVAILABLE
13700000000,12,3,12-1-0-3,20788024.0296351835,3,,AVAILABLE
13800000000,12,3,12-1-0-3,20784869.3998375386,3,,AVAILABLE
13900000000,12,3,12-1-0-3,20781712.3909253106,3,,AVAILABLE
14000000000,12,3,12-1-0-3,20778557.9422025234,3,,AVAILABLE
14100000000,12,3,12-1-0-3,20775403.7632909939,3,,AVAILABLE
14200000000,12,3,12-1-0-3,20772253.0425302014,3,,AVAILABLE
14300000000,12,3,12-1-0-3,20769104.0288060196,3,,AVAILABLE
14400000000,12,3,12-1-0-3,20765951.2373696417,3,,AVAILABLE
14500000000,12,3,12-1-0-3,20762800.1502128690,3,,AVAILABLE
14600000000,12,3,12-1-0-3,20759655.1560865156,3,,AVAILABLE
14700000000,12,3,12-1-0-3,20756503.2713359669,3,,AVAILABLE
14800000000,12,3,12-1-0-3,20753362.5802625902,3,,AVAILABLE
14900000000,12,3,12-1-0-3,20750216.1601433121,3,,AVAILABLE
15000000000,12,3,12-1-0-3,20747071.4795762375,3,,AVAILABLE
15100000000,12,3,12-1-0-3,20743930.4099809080,3,,AVAILABLE
15200000000,12,3,12-1-0-3,20740789.8710180670,3,,AVAILABLE
15300000000,12,3,12-1-0-3,20737648.4211560003,3,,AVAILABLE
15400000000,12,3,12-1-0-3,20734512.5132078640,3,,AVAILABLE
15500000000,12,3,12-1-0-3,20731373.0725939795,3,,AVAILABLE
15600000000,12,3,12-1-0-3,20728235.6591688208,3,,AVAILABLE
15700000000,12,3,12-1-0-3,20725102.0536005870,3,,AVAILABLE
15800000000,12,3,12-1-0-3,20721966.6360919252,3,,AVAILABLE
15900000000,12,3,12-1-0-3,20718837.3190222420,3,,AVAILABLE
16000000000,12,3,12-1-0-3,20715702.4363234714,3,,AVAILABLE
16100000000,12,3,12-1-0-3,20712574.2127325013,3,,AVAILABLE
16200000000,12,3,12-1-0-3,20709443.6206897199,3,,AVAILABLE
