run_id,scenario,policy,workload,seed,jobs_total,jobs_placed,jobs_unplaced,placement_success_ratio,deadline_met_ratio,average_queue_wait_seconds,p50_queue_wait_seconds,p95_queue_wait_seconds,maximum_queue_wait_seconds,average_total_time_seconds,p50_total_time_seconds,p95_total_time_seconds,failed_links,unavailable_nodes,node_load_mean,node_load_stddev,node_load_imbalance_ratio,run_duration_seconds,status,error,dynamic_scenario,failure_event_count,recovery_event_count,detection_time_seconds,reroute_time_seconds,service_recovery_time_seconds,jobs_unplaced_during_failure,retry_success_ratio
a1df782dcd9eb708,link_failure_recovery,completion_time,demo,0,15,15,0,1.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.7860417535053925,1.308518659592959,3.757067029597951,0,0,5.0,4.546060565661952,0.9092121131323904,0.058646406999741885,success,,True,1,1,0.0,1.0,11.0,0,
