job_id,job_type,arrival_time_ns,scenario,algorithm,placement_status,selected_node,route,rtt_ns,network_time_ms,queue_wait_time_ms,compute_time_ms,start_time_ms,finish_time_ms,total_time_ms,deadline_ms,deadline_met,failed_isls
burst_job_030,llm_inference,49900000000,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16398779.699642664,16.398779699642663,0.0,2833.3333333333335,49916.398779699644,52749.73211303298,2849.73211303298,8000.0,True,
burst_job_031,image_inference,50000000000,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14191103.143887794,14.191103143887794,0.0,850.0,50014.19110314389,50864.19110314389,864.1911031438867,2500.0,True,
burst_job_032,object_detection,50279439252,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35593486.412578054,35.59348641257805,0.0,1611.111111111111,50315.03273841258,51926.14384952369,1646.7045975236906,6000.0,True,
burst_job_033,llm_inference,50558878505,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14176052.972211815,14.176052972211815,291.1365451716774,3300.0,50864.19110314389,54164.19110314389,3605.312598143886,6000.0,True,
burst_job_034,image_inference,50838317757,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35608686.72869173,35.60868672869173,1052.217405794996,1111.111111111111,51926.14384952369,53037.2549606348,2198.9372036347995,2000.0,False,
burst_job_035,object_detection,51117757009,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16379143.691091599,16.3791436910916,1615.5959603418887,1333.3333333333335,52749.73211303298,54083.065446366316,2965.308437366315,5000.0,True,
burst_job_036,llm_inference,51397196262,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35621399.435220934,35.62139943522094,1604.437299199577,3555.5555555555557,53037.2549606348,56592.81051619035,5195.614254190354,12000.0,True,
burst_job_037,image_inference,51676635514,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16371062.33161277,16.37106233161277,2390.0588700347,750.0,54083.065446366316,54833.065446366316,3156.4299323663145,1500.0,False,
burst_job_038,object_detection,51956074766,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14134200.510611353,14.134200510611354,2193.9821366332762,1500.0,54164.19110314389,55664.19110314389,3708.116337143889,4000.0,True,
burst_job_039,llm_inference,52235514019,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16361444.889750162,16.361444889750164,2581.189982476564,2791.666666666667,54833.065446366316,57624.73211303298,5389.218094032978,10000.0,True,
burst_job_040,image_inference,52514953271,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14116397.079391222,14.116397079391222,3135.121435064495,1050.0,55664.19110314389,56714.19110314389,4199.237832143888,3000.0,False,
burst_job_041,object_detection,52794392523,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14110477.40779062,14.11047740779062,3905.688102736094,1400.0,56714.19110314389,58114.19110314389,5319.7985801438845,3000.0,False,
burst_job_042,llm_inference,53073831776,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35664940.973967426,35.664940973967425,3483.313799216383,3611.111111111111,56592.81051619035,60203.92162730146,7130.089851301462,8000.0,True,
burst_job_043,image_inference,53353271028,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16344031.391285313,16.344031391285313,4255.11705364169,791.6666666666667,57624.73211303298,58416.398779699644,5063.1277516996415,2500.0,False,
burst_job_044,object_detection,53632710280,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14083967.89925122,14.08396789925122,4467.396855244639,1550.0,58114.19110314389,59664.19110314389,6031.480823143887,6000.0,False,
burst_job_045,llm_inference,53912149533,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16334652.3814189,16.334652381418902,4487.914594318223,2833.3333333333335,58416.398779699644,61249.73211303298,7337.582580032977,6000.0,False,
burst_job_046,image_inference,54191588785,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14069319.32181816,14.06931932181816,5458.532998822069,850.0,59664.19110314389,60514.19110314389,6322.602318143887,2000.0,False,
burst_job_047,object_detection,54471028037,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35701163.69972008,35.70116369972008,5697.192426601745,1611.111111111111,60203.92162730146,61815.03273841257,7344.004701412574,5000.0,False,
burst_job_048,llm_inference,54750467290,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14051815.854372846,14.051815854372846,5749.671997289515,3300.0,60514.19110314389,63814.19110314389,9063.723813143886,12000.0,True,
burst_job_049,image_inference,55029906542,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16317687.536518447,16.31768753651845,6203.507883496466,833.3333333333334,61249.73211303298,62083.065446366316,7053.158904366319,1500.0,False,
burst_job_050,object_detection,55309345794,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16313112.403031792,16.31311240303179,6757.406539963282,1333.3333333333335,62083.065446366316,63416.39877969965,8107.052985699651,4000.0,False,
burst_job_051,llm_inference,55588785047,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35729855.29645172,35.72985529645172,6190.517836116123,3555.5555555555557,61815.03273841257,65370.588293968125,9781.803246968127,10000.0,True,
burst_job_052,image_inference,55868224299,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16305533.093795959,16.305533093795958,7531.868947605857,750.0,63416.39877969965,64166.39877969965,8298.17448069965,3000.0,False,
burst_job_053,object_detection,56147663551,NORMAL_BURST,completion_time,PLACED,0,12-1-0,14011310.043603742,14.011310043603743,7652.516242100282,1500.0,63814.19110314389,65314.19110314389,9166.527552143889,3000.0,False,
burst_job_054,llm_inference,56427102804,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16296512.0943394,16.296512094339402,7722.999463605309,2791.666666666667,64166.39877969965,66958.06544636632,10530.962642366321,8000.0,False,
burst_job_055,image_inference,56706542056,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13994096.684456555,13.994096684456554,8593.65495045943,1050.0,65314.19110314389,66364.19110314388,9657.649047143881,2500.0,False,
burst_job_056,object_detection,56985981308,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35766653.33225567,35.76665333225567,8348.840332635868,1555.5555555555554,65370.588293968125,66926.14384952368,9940.162541523678,6000.0,False,
burst_job_057,llm_inference,57265420561,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13979814.055504523,13.979814055504523,9084.790728088374,3250.0,66364.19110314388,69614.19110314388,12348.77054214388,6000.0,False,
burst_job_058,image_inference,57544859813,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16280212.708183398,16.2802127081834,9396.925420658139,791.6666666666667,66958.06544636632,67749.732113033,10204.872300032992,2000.0,False,
burst_job_059,object_detection,57824299065,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35790469.97067636,35.79046997067636,9066.054314553003,1722.2222222222222,66926.14384952368,68648.3660717459,10824.0670067459,5000.0,False,
burst_job_060,llm_inference,58103738318,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16271444.576146366,16.271444576146365,9629.722350456846,2833.3333333333335,67749.732113033,70583.06544636632,12479.32712836632,12000.0,False,
burst_job_061,image_inference,58383177570,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35803765.22841785,35.80376522841785,10229.38473651748,944.4444444444445,68648.3660717459,69592.81051619034,11209.632946190337,1500.0,False,
burst_job_062,object_detection,58662616822,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13940156.149972178,13.940156149972179,10937.634124993907,1450.0,69614.19110314388,71064.19110314388,12401.574281143876,4000.0,False,
burst_job_063,llm_inference,58942056075,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35819760.9707607,35.819760970760704,10614.934680219572,3666.6666666666665,69592.81051619034,73259.47718285701,14317.421107857008,10000.0,False,
burst_job_064,image_inference,59221495327,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16255602.105374768,16.25560210537477,11345.314517260951,833.3333333333334,70583.06544636632,71416.39877969965,12194.903452699655,3000.0,False,
burst_job_065,object_detection,59500934579,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13914919.654797979,13.914919654797979,11549.341604489084,1600.0,71064.19110314388,72664.19110314388,13163.256524143879,3000.0,False,
burst_job_066,llm_inference,59780373832,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16248498.441125443,16.24849844112544,11619.776449258527,2666.666666666667,71416.39877969965,74083.06544636632,14302.691614366326,8000.0,False,
burst_job_067,image_inference,60059813084,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13900987.738964057,13.900987738964057,12590.477031404916,900.0,72664.19110314388,73564.19110314388,13504.378019143878,2500.0,False,
burst_job_068,object_detection,60339252336,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35857310.79093336,35.85731079093336,12884.367536066078,1666.6666666666665,73259.47718285701,74926.14384952368,14586.891513523682,6000.0,False,
burst_job_069,llm_inference,60618691589,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16235872.37076249,16.23587237076249,13448.137984995556,2791.666666666667,74083.06544636632,76874.732113033,16256.040524032993,6000.0,False,
burst_job_070,image_inference,60898130841,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13878827.988404293,13.878827988404293,12652.181434155478,1050.0,73564.19110314388,74614.19110314388,13716.060262143881,2000.0,False,
burst_job_071,object_detection,61177570093,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13870560.523118686,13.870560523118685,13422.750449620762,1400.0,74614.19110314388,76014.19110314388,14836.621010143877,5000.0,False,
burst_job_072,llm_inference,61457009346,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35887029.157119505,35.88702915711951,13433.247474366559,3611.111111111111,74926.14384952368,78537.25496063479,17080.24561463479,12000.0,False,
burst_job_073,image_inference,61736448598,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13854100.828876616,13.854100828876616,14263.888404315003,950.0,76014.19110314388,76964.19110314388,15227.742505143877,1500.0,False,
burst_job_074,object_detection,62015887850,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16216631.263101308,16.21663126310131,14842.627631769894,1291.6666666666667,76874.732113033,78166.39877969967,16150.510929699667,4000.0,False,
burst_job_075,llm_inference,62295327103,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13840450.914332682,13.840450914332683,14655.023549229547,3400.0,76964.19110314388,80364.19110314388,18068.864000143876,10000.0,False,
burst_job_076,image_inference,62574766355,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16209877.117005728,16.20987711700573,15575.42254758266,708.3333333333334,78166.39877969967,78874.732113033,16299.965758032995,3000.0,False,
burst_job_077,object_detection,62854205607,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16205853.406930134,16.205853406930135,16004.320652626062,1208.3333333333335,78874.732113033,80083.06544636632,17228.85983936632,3000.0,False,
burst_job_078,llm_inference,63133644860,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35933313.75111746,35.93331375111746,15367.676786883669,3666.6666666666665,78537.25496063479,82203.92162730146,19070.27676730146,8000.0,False,
burst_job_079,image_inference,63413084112,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16197876.054065596,16.197876054065595,16653.78345831226,833.3333333333334,80083.06544636632,80916.39877969965,17503.314667699655,2500.0,False,
burst_job_080,object_detection,63692523364,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13802589.003337454,13.802589003337454,16657.86515014054,1600.0,80364.19110314388,81964.19110314388,18271.66773914388,6000.0,False,
burst_job_081,llm_inference,63971962617,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16191303.954664733,16.191303954664733,16928.24485874499,2666.666666666667,80916.39877969965,83583.06544636632,19611.102829366326,6000.0,False,
burst_job_082,image_inference,64251401869,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13786527.03933577,13.78652703933577,17699.00270710454,900.0,81964.19110314388,82864.19110314388,18612.78923414388,2000.0,False,
burst_job_083,object_detection,64530841121,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35971757.28065146,35.97175728065146,17637.10874902081,1666.6666666666665,82203.92162730146,83870.58829396813,19339.747172968135,5000.0,False,
burst_job_084,llm_inference,64810280374,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13770559.083773071,13.77055908377307,18040.140170060105,3350.0,82864.19110314388,86214.19110314388,21403.910729143878,12000.0,False,
burst_job_085,image_inference,65089719626,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16177054.089641087,16.177054089641086,18477.168766276685,875.0,83583.06544636632,84458.06544636632,19368.345820366325,1500.0,False,
burst_job_086,object_detection,65369158879,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,35993857.06938261,35.99385706938261,18465.435557898745,1555.5555555555554,83870.58829396813,85426.1438495237,20056.984970523692,4000.0,False,
burst_job_087,llm_inference,65648598131,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16169414.127513397,16.1694141275134,18793.29790123881,2708.3333333333335,84458.06544636632,87166.39877969965,21517.800648699646,10000.0,False,
burst_job_088,image_inference,65928037383,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36010489.21153925,36.01048921153925,19462.095977312158,1055.5555555555554,85426.1438495237,86481.69940507926,20553.662022079254,3000.0,False,
burst_job_089,object_detection,66207476636,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13733699.386876563,13.733699386876562,19992.98076775699,1550.0,86214.19110314388,87764.19110314388,21556.714467143873,3000.0,False,
burst_job_090,llm_inference,66486915888,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16159370.71107873,16.15937071107873,20663.323520988575,2833.3333333333335,87166.39877969965,89999.73211303298,23512.816225032977,8000.0,False,
burst_job_091,image_inference,66766355140,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36032745.65151282,36.03274565151282,19679.31151942775,944.4444444444445,86481.69940507926,87426.1438495237,20659.788709523695,2500.0,False,
burst_job_092,object_detection,67045794393,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36041119.098355494,36.041119098355495,20344.308337425333,1611.111111111111,87426.1438495237,89037.2549606348,21991.4605676348,6000.0,False,
burst_job_093,llm_inference,67325233645,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13705114.812026812,13.705114812026812,20425.252343331857,3300.0,87764.19110314388,91064.19110314388,23738.95745814388,6000.0,False,
burst_job_094,image_inference,67604672897,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36057903.74344842,36.05790374344842,21396.524159891356,1111.111111111111,89037.2549606348,90148.36607174591,22543.693174745917,2000.0,False,
burst_job_095,object_detection,67884112150,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16142186.926496787,16.142186926496787,22099.477776106476,1333.3333333333335,89999.73211303298,91333.06544636631,23448.953296366308,5000.0,False,
burst_job_096,llm_inference,68163551402,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36071922.77721559,36.07192277721559,21948.742746968695,3555.5555555555557,90148.36607174591,93703.92162730148,25540.370225301478,12000.0,False,
burst_job_097,image_inference,68442990654,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13676881.887523249,13.67688188752325,22607.523567256358,900.0,91064.19110314388,91964.19110314388,23521.200449143886,1500.0,False,
burst_job_098,object_detection,68722429907,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16131411.455668932,16.131411455668932,22594.504127910637,1250.0,91333.06544636631,92583.06544636631,23860.63553936631,4000.0,False,
burst_job_099,llm_inference,69001869159,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13661631.110820362,13.661631110820363,22948.660313033062,3350.0,91964.19110314388,95314.19110314388,26312.321944143885,10000.0,False,
burst_job_100,image_inference,69281308411,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16125514.158166043,16.125514158166045,23285.63152120814,875.0,92583.06544636631,93458.06544636631,24176.757035366303,3000.0,False,
burst_job_101,object_detection,69560747664,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16122006.740295287,16.122006740295287,23881.195775626024,1166.6666666666667,93458.06544636631,94624.73211303298,25063.984449032985,3000.0,False,
burst_job_102,llm_inference,69840186916,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36119870.56092027,36.11987056092027,23827.614840740556,3611.111111111111,93703.92162730148,97315.03273841258,27474.84582241258,8000.0,False,
burst_job_103,image_inference,70119626168,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16115063.901405314,16.115063901405314,24488.99088113157,791.6666666666667,94624.73211303298,95416.39877969965,25296.77261169965,2500.0,False,
burst_job_104,object_detection,70399065421,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16112770.030391775,16.112770030391776,25001.220588669254,1291.6666666666667,95416.39877969965,96708.06544636632,26309.000025366317,6000.0,False,
burst_job_105,llm_inference,70678504673,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13621481.146714676,13.621481146714677,24622.064948997155,3400.0,95314.19110314388,98714.19110314388,28035.686430143876,6000.0,False,
burst_job_106,image_inference,70957943925,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16105949.585982397,16.105949585982398,25734.015571780343,708.3333333333334,96708.06544636632,97416.39877969965,26458.454854699652,2000.0,False,
burst_job_107,object_detection,71237383178,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16102577.826209024,16.102577826209025,26162.913023873436,1208.3333333333335,97416.39877969965,98624.73211303298,27387.348935032976,5000.0,False,
burst_job_108,llm_inference,71516822430,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36168219.087051146,36.16821908705115,25762.042089325536,3666.6666666666665,97315.03273841258,100981.69940507926,29464.876975079256,12000.0,False,
burst_job_109,image_inference,71796261682,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16097004.481963953,16.097004481963953,26812.373426551014,833.3333333333334,98624.73211303298,99458.06544636631,27661.803764366312,1500.0,False,
burst_job_110,object_detection,72075700935,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13586979.13805526,13.58697913805526,26624.903189005825,1600.0,98714.19110314388,100314.19110314388,28238.49016814388,4000.0,False,
burst_job_111,llm_inference,72355140187,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16090407.974411154,16.090407974411153,27086.834851391905,2666.666666666667,99458.06544636631,102124.73211303298,29769.591926032983,10000.0,False,
burst_job_112,image_inference,72634579439,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13572375.200919483,13.572375200919483,27666.039288942964,900.0,100314.19110314388,101214.19110314388,28579.611664143886,3000.0,False,
burst_job_113,object_detection,72914018692,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36208322.58426899,36.208322584268984,28031.472390494993,1666.6666666666665,100981.69940507926,102648.36607174593,29734.34737974593,3000.0,False,
burst_job_114,llm_inference,73193457944,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13560292.781857343,13.560292781857344,28007.17286636203,3350.0,101214.19110314388,104564.19110314388,31370.733159143885,8000.0,False,
burst_job_115,image_inference,73472897196,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16078559.380465278,16.07855938046528,28635.756357652514,875.0,102124.73211303298,102999.73211303298,29526.834917032975,2500.0,False,
burst_job_116,object_detection,73752336449,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16075384.198073039,16.07538419807304,29231.32027983491,1166.6666666666667,102999.73211303298,104166.39877969965,30414.062330699657,6000.0,False,
burst_job_117,llm_inference,74031775701,NORMAL_BURST,completion_time,PLACED,7,12-9-10-11-7,36240020.77007329,36.240020770073286,28580.35034997585,3611.111111111111,102648.36607174593,106259.47718285704,32227.70148185703,6000.0,False,
burst_job_118,image_inference,74311214953,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16069105.52587174,16.06910552587174,29839.114721173784,791.6666666666667,104166.39877969965,104958.06544636632,30646.85049336632,2000.0,False,
burst_job_119,object_detection,74590654206,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13526879.943870569,13.526879943870568,29960.01001720001,1550.0,104564.19110314388,106114.19110314388,31523.536897143873,5000.0,False,
burst_job_120,llm_inference,74870093458,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16063946.295911657,16.063946295911656,30071.908042070412,2833.3333333333335,104958.06544636632,107791.39877969965,32921.30532169965,12000.0,False,
burst_job_121,image_inference,75149532710,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13512746.391644614,13.512746391644614,30951.145646752237,850.0,106114.19110314388,106964.19110314388,31814.65839314388,1500.0,False,
burst_job_122,object_detection,75428971963,NORMAL_BURST,completion_time,PLACED,7,12-8-9-10-11-7,43362417.93281326,43.36241793281326,30787.142801924216,1611.111111111111,106259.47718285704,107870.58829396815,32441.616330968143,4000.0,False,
burst_job_123,llm_inference,75708411215,NORMAL_BURST,completion_time,PLACED,0,12-1-0,13498733.161018362,13.498733161018363,31242.281154982862,3300.0,106964.19110314388,110264.19110314388,34555.77988814388,10000.0,False,
burst_job_124,image_inference,75987850467,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16052831.59882095,16.05283159882095,31787.495481100836,833.3333333333334,107791.39877969965,108624.73211303298,32636.881646032984,3000.0,False,
burst_job_125,object_detection,76267289720,NORMAL_BURST,completion_time,PLACED,7,12-8-9-10-11-7,43347808.289727926,43.34780828972793,31559.95076567841,1777.7777777777778,107870.58829396815,109648.36607174593,33381.07635174593,3000.0,False,
burst_job_126,llm_inference,76546728972,NORMAL_BURST,completion_time,PLACED,3,12-4-3,16046900.587062044,16.046900587062044,32061.956240445914,2666.666666666667,108624.73211303298,111291.39877969965,34744.669807699654,8000.0,False,
