time_ns,source,compute_node,route,rtt_ns,hop_count,failed_isls,status
89200000000,12,0,12-1-0,13216235.8696383722,2,,AVAILABLE
89300000000,12,0,12-1-0,13214392.9563823100,2,,AVAILABLE
89400000000,12,0,12-1-0,13212551.1726640128,2,,AVAILABLE
89500000000,12,0,12-1-0,13210718.4553159606,2,,AVAILABLE
89600000000,12,0,12-1-0,13208887.0976013634,2,,AVAILABLE
89700000000,12,0,12-1-0,13207059.4534020741,2,,AVAILABLE
89800000000,12,0,12-1-0,13205235.0797832012,2,,AVAILABLE
89900000000,12,0,12-1-0,13203412.6984269377,2,,AVAILABLE
90000000000,12,0,12-1-0,13201599.3810944334,2,,AVAILABLE
90100000000,12,0,12-1-0,13199790.6394323856,2,,AVAILABLE
90200000000,12,0,12-1-0,13197981.7512387466,2,,AVAILABLE
90300000000,12,0,12-1-0,13196178.0555110704,2,,AVAILABLE
90400000000,12,0,12-1-0,13194377.0111655500,2,,AVAILABLE
90500000000,12,0,12-1-0,13192583.9553201701,2,,AVAILABLE
90600000000,12,0,12-1-0,13190787.5417882539,2,,AVAILABLE
90700000000,12,0,12-1-0,13189002.3297894150,2,,AVAILABLE
90800000000,12,0,12-1-0,13187217.3920205031,2,,AVAILABLE
90900000000,12,0,12-1-0,13185442.3742481302,2,,AVAILABLE
91000000000,12,0,12-1-0,13183659.2977650650,2,,AVAILABLE
91100000000,12,0,12-1-0,13181888.9101682808,2,,AVAILABLE
91200000000,12,0,12-1-0,13180122.8707360625,2,,AVAILABLE
91300000000,12,0,12-1-0,13178357.3315299898,2,,AVAILABLE
91400000000,12,0,12-1-0,13176598.5000663027,2,,AVAILABLE
91500000000,12,0,12-1-0,13174844.8837264720,2,,AVAILABLE
91600000000,12,0,12-1-0,13173091.3184886295,2,,AVAILABLE
91700000000,12,0,12-1-0,13171341.4665685799,2,,AVAILABLE
91800000000,12,0,12-1-0,13169598.7383947056,2,,AVAILABLE
91900000000,12,0,12-1-0,13167860.3600701690,2,,AVAILABLE
92000000000,12,0,12-1-0,13166122.4817510545,2,,AVAILABLE
92100000000,12,0,12-1-0,13164391.9470177405,2,,AVAILABLE
92200000000,12,0,12-1-0,13162661.9122266173,2,,AVAILABLE
92300000000,12,0,12-1-0,13160939.6400228459,2,,AVAILABLE
92400000000,12,0,12-1-0,13159217.4487227518,2,,AVAILABLE
92500000000,12,0,12-1-0,13157503.0180147756,2,,AVAILABLE
92600000000,12,0,12-1-0,13155789.0871230625,2,,AVAILABLE
92700000000,12,0,12-1-0,13154082.4998939876,2,,AVAILABLE
92800000000,12,0,12-1-0,13152379.6259240713,2,,AVAILABLE
92900000000,12,0,12-1-0,13150681.2991142981,2,,AVAILABLE
93000000000,12,0,12-1-0,13148985.8195093349,2,,AVAILABLE
93100000000,12,0,12-1-0,13147294.9189143386,2,,AVAILABLE
93200000000,12,0,12-1-0,13145605.3518566210,2,,AVAILABLE
93300000000,12,0,12-1-0,13143919.7215224579,2,,AVAILABLE
93400000000,12,0,12-1-0,13142240.3425554391,2,,AVAILABLE
93500000000,12,0,12-1-0,13140569.1762210410,2,,AVAILABLE
93600000000,12,0,12-1-0,13138895.7127043568,2,,AVAILABLE
93700000000,12,0,12-1-0,13137228.5327583496,2,,AVAILABLE
93800000000,12,0,12-1-0,13135566.5431476459,2,,AVAILABLE
93900000000,12,0,12-1-0,13133905.0529437363,2,,AVAILABLE
94000000000,12,0,12-1-0,13132253.4750338476,2,,AVAILABLE
94100000000,12,0,12-1-0,13130603.4587676693,2,,AVAILABLE
94200000000,12,0,12-1-0,13128956.2845047954,2,,AVAILABLE
94300000000,12,0,12-1-0,13127311.5403582510,2,,AVAILABLE
94400000000,12,0,12-1-0,13125675.8415816128,2,,AVAILABLE
94500000000,12,0,12-1-0,13124039.3580062576,2,,AVAILABLE
94600000000,12,0,12-1-0,13122411.9168293998,2,,AVAILABLE
94700000000,12,0,12-1-0,13120785.6183543988,2,,AVAILABLE
94800000000,12,0,12-1-0,13119161.1086065229,2,,AVAILABLE
94900000000,12,0,12-1-0,13117546.4737524725,2,,AVAILABLE
95000000000,12,0,12-1-0,13115930.2244814429,2,,AVAILABLE
95100000000,12,0,12-1-0,13114323.4322054572,2,,AVAILABLE
95200000000,12,0,12-1-0,13112717.7857573573,2,,AVAILABLE
95300000000,12,0,12-1-0,13111116.2672482524,2,,AVAILABLE
95400000000,12,0,12-1-0,13109516.1218576301,2,,AVAILABLE
95500000000,12,0,12-1-0,13107925.8485314157,2,,AVAILABLE
95600000000,12,0,12-1-0,13106336.7198785655,2,,AVAILABLE
95700000000,12,0,12-1-0,13104754.9353048559,2,,AVAILABLE
95800000000,12,0,12-1-0,13103174.0665276907,2,,AVAILABLE
95900000000,12,0,12-1-0,13101597.7466511801,2,,AVAILABLE
96000000000,12,0,12-1-0,13100028.3519053068,2,,AVAILABLE
96100000000,12,0,12-1-0,13098456.6586242318,2,,AVAILABLE
96200000000,12,0,12-1-0,13096892.3094425369,2,,AVAILABLE
96300000000,12,0,12-1-0,13095338.7045864984,2,,AVAILABLE
96400000000,12,0,12-1-0,13093782.6149395704,2,,AVAILABLE
96500000000,12,0,12-1-0,13092228.0893455241,2,,AVAILABLE
96600000000,12,0,12-1-0,13090683.8929674551,2,,AVAILABLE
96700000000,12,0,12-1-0,13089140.6100677717,2,,AVAILABLE
96800000000,12,0,12-1-0,13087604.6713877413,2,,AVAILABLE
96900000000,12,0,12-1-0,13086069.6481573749,2,,AVAILABLE
97000000000,12,0,12-1-0,13084538.7547366805,2,,AVAILABLE
97100000000,12,0,12-1-0,13083012.4080715757,2,,AVAILABLE
97200000000,12,0,12-1-0,13081495.3244024925,2,,AVAILABLE
97300000000,12,0,12-1-0,13079974.2561672013,2,,AVAILABLE
97400000000,12,0,12-1-0,13078463.5154244453,2,,AVAILABLE
97500000000,12,0,12-1-0,13076959.6543856654,2,,AVAILABLE
97600000000,12,0,12-1-0,13075450.9761631414,2,,AVAILABLE
97700000000,12,0,12-1-0,13073953.0397036746,2,,AVAILABLE
97800000000,12,0,12-1-0,13072458.3526879735,2,,AVAILABLE
97900000000,12,0,12-1-0,13070966.1129158363,2,,AVAILABLE
98000000000,12,0,12-1-0,13069477.3510799706,2,,AVAILABLE
98100000000,12,0,12-1-0,13067995.7070981190,2,,AVAILABLE
98200000000,12,0,12-1-0,13066515.6216380559,2,,AVAILABLE
98300000000,12,0,12-1-0,13065042.6520059966,2,,AVAILABLE
98400000000,12,0,12-1-0,13063574.0406735837,2,,AVAILABLE
98500000000,12,0,12-1-0,13062109.7474165503,2,,AVAILABLE
98600000000,12,0,12-1-0,13060646.5976608396,2,,AVAILABLE
98700000000,12,0,12-1-0,13059190.5637633074,2,,AVAILABLE
98800000000,12,0,12-1-0,13057738.6615822446,2,,AVAILABLE
98900000000,12,0,12-1-0,13056288.3177378122,2,,AVAILABLE
99000000000,12,0,12-1-0,13054848.3046514541,2,,AVAILABLE
99100000000,12,0,12-1-0,13053406.4084093310,2,,AVAILABLE
99200000000,12,0,12-1-0,13051972.0853131488,2,,AVAILABLE
99300000000,12,0,12-1-0,13050538.4482748043,2,,AVAILABLE
99400000000,12,0,12-1-0,13049115.7876970228,2,,AVAILABLE
99500000000,12,0,12-1-0,13047694.0417839903,2,,AVAILABLE
99600000000,12,0,12-1-0,13046274.0974521972,2,,AVAILABLE
99700000000,12,0,12-1-0,13044857.8128829058,2,,AVAILABLE
99800000000,12,0,12-1-0,13043451.8481197525,2,,AVAILABLE
99900000000,12,0,12-1-0,13042047.4544399921,2,,AVAILABLE
100000000000,12,0,12-1-0,13040647.1903216466,2,,AVAILABLE
100100000000,12,0,12-1-0,13039251.4727104064,2,,AVAILABLE
100200000000,12,0,12-1-0,13037859.8846416418,2,,AVAILABLE
100300000000,12,0,12-1-0,13036472.4281538259,2,,AVAILABLE
100400000000,12,0,12-1-0,13035089.9330528546,2,,AVAILABLE
100500000000,12,0,12-1-0,13033714.3657209575,2,,AVAILABLE
100600000000,12,0,12-1-0,13032334.3579989560,2,,AVAILABLE
100700000000,12,0,12-1-0,13030967.4668961596,2,,AVAILABLE
100800000000,12,0,12-1-0,13029599.1086806189,2,,AVAILABLE
100900000000,12,0,12-1-0,13028241.3104950488,2,,AVAILABLE
101000000000,12,0,12-1-0,13026884.4285501447,2,,AVAILABLE
101100000000,12,0,12-1-0,13025531.4452807587,2,,AVAILABLE
101200000000,12,0,12-1-0,13024183.6540981010,2,,AVAILABLE
101300000000,12,0,12-1-0,13022843.2077417225,2,,AVAILABLE
101400000000,12,0,12-1-0,13021500.8769964017,2,,AVAILABLE
101500000000,12,0,12-1-0,13020168.8777343836,2,,AVAILABLE
101600000000,12,0,12-1-0,13018838.4381790683,2,,AVAILABLE
101700000000,12,0,12-1-0,13017509.1592101417,2,,AVAILABLE
101800000000,12,0,12-1-0,13016190.1375016421,2,,AVAILABLE
101900000000,12,0,12-1-0,13014876.1355470512,2,,AVAILABLE
102000000000,12,0,12-1-0,13013563.7097848859,2,,AVAILABLE
102100000000,12,0,12-1-0,13012257.4924869612,2,,AVAILABLE
102200000000,12,0,12-1-0,13010950.5273302346,2,,AVAILABLE
102300000000,12,0,12-1-0,13009653.6482821554,2,,AVAILABLE
102400000000,12,0,12-1-0,13008358.7456860021,2,,AVAILABLE
102500000000,12,0,12-1-0,13007070.5443606321,2,,AVAILABLE
102600000000,12,0,12-1-0,13005781.1017061099,2,,AVAILABLE
102700000000,12,0,12-1-0,13004501.9908880498,2,,AVAILABLE
102800000000,12,0,12-1-0,13003227.0094020162,2,,AVAILABLE
102900000000,12,0,12-1-0,13001954.0042379480,2,,AVAILABLE
103000000000,12,0,12-1-0,13000688.1152802184,2,,AVAILABLE
103100000000,12,0,12-1-0,12999423.5567968469,2,,AVAILABLE
103200000000,12,0,12-1-0,12998164.4407483879,2,,AVAILABLE
103300000000,12,0,12-1-0,12996911.7737954278,2,,AVAILABLE
103400000000,12,0,12-1-0,12995663.4041987918,2,,AVAILABLE
103500000000,12,0,12-1-0,12994417.5085146204,2,,AVAILABLE
103600000000,12,0,12-1-0,12993175.2643120065,2,,AVAILABLE
103700000000,12,0,12-1-0,12991943.9981029443,2,,AVAILABLE
103800000000,12,0,12-1-0,12990710.4292948898,2,,AVAILABLE
103900000000,12,0,12-1-0,12989481.8256416209,2,,AVAILABLE
104000000000,12,0,12-1-0,12988263.7810709476,2,,AVAILABLE
104100000000,12,0,12-1-0,12987043.8506967723,2,,AVAILABLE
104200000000,12,0,12-1-0,12985831.6824616026,2,,AVAILABLE
104300000000,12,0,12-1-0,12984620.8443224318,2,,AVAILABLE
104400000000,12,0,12-1-0,12983420.5674635693,2,,AVAILABLE
104500000000,12,0,12-1-0,12982215.8570835739,2,,AVAILABLE
104600000000,12,0,12-1-0,12981021.8735808264,2,,AVAILABLE
104700000000,12,0,12-1-0,12979832.0212932266,2,,AVAILABLE
104800000000,12,0,12-1-0,12978647.1299971081,2,,AVAILABLE
104900000000,12,0,12-1-0,12977466.3678350542,2,,AVAILABLE
105000000000,12,0,12-1-0,12976287.1884413492,2,,AVAILABLE
105100000000,12,0,12-1-0,12975115.9356131516,2,,AVAILABLE
105200000000,12,0,12-1-0,12973945.5956407320,2,,AVAILABLE
105300000000,12,0,12-1-0,12972782.3720329441,2,,AVAILABLE
105400000000,12,0,12-1-0,12971624.3424407560,2,,AVAILABLE
105500000000,12,0,12-1-0,12970474.0731329527,2,,AVAILABLE
105600000000,12,0,12-1-0,12969321.6882409770,2,,AVAILABLE
105700000000,12,0,12-1-0,12968177.2946486641,2,,AVAILABLE
105800000000,12,0,12-1-0,12967037.7019641027,2,,AVAILABLE
105900000000,12,0,12-1-0,12965901.4995212387,2,,AVAILABLE
106000000000,12,0,12-1-0,12964771.4162674155,2,,AVAILABLE
106100000000,12,0,12-1-0,12963645.2089484446,2,,AVAILABLE
106200000000,12,0,12-1-0,12962522.8995661400,2,,AVAILABLE
106300000000,12,0,12-1-0,12961403.2387225758,2,,AVAILABLE
106400000000,12,0,12-1-0,12960296.1980754156,2,,AVAILABLE
106500000000,12,0,12-1-0,12959185.6295921654,2,,AVAILABLE
106600000000,12,0,12-1-0,12958081.9211556334,2,,AVAILABLE
106700000000,12,0,12-1-0,12956983.4046179615,2,,AVAILABLE
106800000000,12,0,12-1-0,12955891.5897131003,2,,AVAILABLE
106900000000,12,0,12-1-0,12954801.9359572865,2,,AVAILABLE
107000000000,12,0,12-1-0,12953714.0984068140,2,,AVAILABLE
107100000000,12,0,12-1-0,12952633.1196816396,2,,AVAILABLE
107200000000,12,0,12-1-0,12951559.6450883504,2,,AVAILABLE
107300000000,12,0,12-1-0,12950489.0794986691,2,,AVAILABLE
107400000000,12,0,12-1-0,12949422.1553129535,2,,AVAILABLE
107500000000,12,0,12-1-0,12948362.9937184919,2,,AVAILABLE
107600000000,12,0,12-1-0,12947305.1632844973,2,,AVAILABLE
107700000000,12,0,12-1-0,12946252.7823178302,2,,AVAILABLE
107800000000,12,0,12-1-0,12945204.4586421773,2,,AVAILABLE
107900000000,12,0,12-1-0,12944160.2638074812,2,,AVAILABLE
108000000000,12,0,12-1-0,12943124.2485827450,2,,AVAILABLE
108100000000,12,0,12-1-0,12942092.7791794818,2,,AVAILABLE
108200000000,12,0,12-1-0,12941059.4217625167,2,,AVAILABLE
108300000000,12,0,12-1-0,12940034.5072113667,2,,AVAILABLE
108400000000,12,0,12-1-0,12939017.0923540350,2,,AVAILABLE
108500000000,12,0,12-1-0,12938001.0063012857,2,,AVAILABLE
108600000000,12,0,12-1-0,12936992.6829789951,2,,AVAILABLE
108700000000,12,0,12-1-0,12935989.3223763295,2,,AVAILABLE
108800000000,12,0,12-1-0,12934987.1359756980,2,,AVAILABLE
108900000000,12,0,12-1-0,12933990.0669895019,2,,AVAILABLE
109000000000,12,0,12-1-0,12933000.3459072020,2,,AVAILABLE
109100000000,12,0,12-1-0,12932012.6315226015,2,,AVAILABLE
109200000000,12,0,12-1-0,12931031.5074115377,2,,AVAILABLE
109300000000,12,0,12-1-0,12930055.8383319937,2,,AVAILABLE
109400000000,12,0,12-1-0,12929078.9615059048,2,,AVAILABLE
109500000000,12,0,12-1-0,12928112.8009755090,2,,AVAILABLE
109600000000,12,0,12-1-0,12927150.5399782117,2,,AVAILABLE
109700000000,12,0,12-1-0,12926193.4707922172,2,,AVAILABLE
109800000000,12,0,12-1-0,12925235.1967320051,2,,AVAILABLE
109900000000,12,0,12-1-0,12924290.3588879872,2,,AVAILABLE
110000000000,12,0,12-1-0,12923344.3917369321,2,,AVAILABLE
110100000000,12,0,12-1-0,12922403.3876352925,2,,AVAILABLE
110200000000,12,0,12-1-0,12921472.6031598970,2,,AVAILABLE
110300000000,12,0,12-1-0,12920541.1077021006,2,,AVAILABLE
110400000000,12,0,12-1-0,12919619.6804432161,2,,AVAILABLE
110500000000,12,0,12-1-0,12918697.4292008244,2,,AVAILABLE
110600000000,12,0,12-1-0,12917782.2926614527,2,,AVAILABLE
110700000000,12,0,12-1-0,12916869.3976556808,2,,AVAILABLE
110800000000,12,0,12-1-0,12915963.7694258485,2,,AVAILABLE
110900000000,12,0,12-1-0,12915062.6867421698,2,,AVAILABLE
111000000000,12,0,12-1-0,12914167.2127722278,2,,AVAILABLE
111100000000,12,0,12-1-0,12913275.6381131802,2,,AVAILABLE
111200000000,12,0,12-1-0,12912389.0280117746,2,,AVAILABLE
111300000000,12,0,12-1-0,12911507.8763097767,2,,AVAILABLE
111400000000,12,0,12-1-0,12910630.3553869370,2,,AVAILABLE
111500000000,12,0,12-1-0,12909754.9962227065,2,,AVAILABLE
111600000000,12,0,12-1-0,12908890.2008663565,2,,AVAILABLE
111700000000,12,0,12-1-0,12908024.8486126456,2,,AVAILABLE
111800000000,12,0,12-1-0,12907166.7606910411,2,,AVAILABLE
111900000000,12,0,12-1-0,12906313.2203083523,2,,AVAILABLE
112000000000,12,0,12-1-0,12905464.2232815828,2,,AVAILABLE
112100000000,12,0,12-1-0,12904623.6771692857,2,,AVAILABLE
112200000000,12,0,12-1-0,12903784.6051808819,2,,AVAILABLE
112300000000,12,0,12-1-0,12902950.0786066893,2,,AVAILABLE
112400000000,12,0,12-1-0,12902123.3152788859,2,,AVAILABLE
112500000000,12,0,12-1-0,12901295.4955735262,2,,AVAILABLE
112600000000,12,0,12-1-0,12900475.2941503283,2,,AVAILABLE
112700000000,12,0,12-1-0,12899660.2023439873,2,,AVAILABLE
112800000000,12,0,12-1-0,12898852.4547890052,2,,AVAILABLE
112900000000,12,0,12-1-0,12898043.9234101400,2,,AVAILABLE
113000000000,12,0,12-1-0,12897242.8827920873,2,,AVAILABLE
113100000000,12,0,12-1-0,12896446.6607858054,2,,AVAILABLE
113200000000,12,0,12-1-0,12895658.3460597172,2,,AVAILABLE
113300000000,12,0,12-1-0,12894874.0735298824,2,,AVAILABLE
113400000000,12,0,12-1-0,12894092.7412314583,2,,AVAILABLE
113500000000,12,0,12-1-0,12893315.2614109945,2,,AVAILABLE
113600000000,12,0,12-1-0,12892543.4353244696,2,,AVAILABLE
113700000000,12,0,12-1-0,12891775.2338699531,2,,AVAILABLE
113800000000,12,0,12-1-0,12891015.8591567371,2,,AVAILABLE
113900000000,12,0,12-1-0,12890254.8686929885,2,,AVAILABLE
114000000000,12,0,12-1-0,12889507.7149729133,2,,AVAILABLE
114100000000,12,0,12-1-0,12888759.4527480267,2,,AVAILABLE
114200000000,12,0,12-1-0,12888015.6456391644,2,,AVAILABLE
114300000000,12,0,12-1-0,12887277.3064407688,2,,AVAILABLE
114400000000,12,0,12-1-0,12886548.7500268258,2,,AVAILABLE
114500000000,12,0,12-1-0,12885817.1173961479,2,,AVAILABLE
114600000000,12,0,12-1-0,12885095.5436094049,2,,AVAILABLE
114700000000,12,0,12-1-0,12884376.6373739075,2,,AVAILABLE
114800000000,12,0,12-1-0,12883661.3528372217,2,,AVAILABLE
114900000000,12,0,12-1-0,12882954.8973360695,2,,AVAILABLE
115000000000,12,0,12-1-0,12882252.7554585822,2,,AVAILABLE
115100000000,12,0,12-1-0,12881555.5757190268,2,,AVAILABLE
115200000000,12,0,12-1-0,12880860.6477034390,2,,AVAILABLE
115300000000,12,0,12-1-0,12880172.9754907060,2,,AVAILABLE
115400000000,12,0,12-1-0,12879486.6299292464,2,,AVAILABLE
115500000000,12,0,12-1-0,12878809.8076870684,2,,AVAILABLE
115600000000,12,0,12-1-0,12878136.6071537547,2,,AVAILABLE
115700000000,12,0,12-1-0,12877462.2092859205,2,,AVAILABLE
115800000000,12,0,12-1-0,12876801.7326505594,2,,AVAILABLE
115900000000,12,0,12-1-0,12876143.4164620005,2,,AVAILABLE
116000000000,12,0,12-1-0,12875489.6453713831,2,,AVAILABLE
116100000000,12,0,12-1-0,12874835.3263365738,2,,AVAILABLE
116200000000,12,0,12-1-0,12874194.6982165091,2,,AVAILABLE
116300000000,12,0,12-1-0,12873552.4612447694,2,,AVAILABLE
116400000000,12,0,12-1-0,12872918.1217796020,2,,AVAILABLE
116500000000,12,0,12-1-0,12872288.7443202008,2,,AVAILABLE
116600000000,12,0,12-1-0,12871661.3921828121,2,,AVAILABLE
116700000000,12,0,12-1-0,12871041.9389352910,2,,AVAILABLE
116800000000,12,0,12-1-0,12870430.2495238595,2,,AVAILABLE
116900000000,12,0,12-1-0,12869819.6567476615,2,,AVAILABLE
117000000000,12,0,12-1-0,12869214.6745700799,2,,AVAILABLE
117100000000,12,0,12-1-0,12868611.7167111691,2,,AVAILABLE
117200000000,12,0,12-1-0,12868019.8754485212,2,,AVAILABLE
117300000000,12,0,12-1-0,12867426.4252165873,2,,AVAILABLE
117400000000,12,0,12-1-0,12866840.8721981626,2,,AVAILABLE
117500000000,12,0,12-1-0,12866262.8534866758,2,,AVAILABLE
117600000000,12,0,12-1-0,12865684.0053080041,2,,AVAILABLE
117700000000,12,0,12-1-0,12865113.6228564437,2,,AVAILABLE
117800000000,12,0,12-1-0,12864547.2731901500,2,,AVAILABLE
117900000000,12,0,12-1-0,12863989.3319748063,2,,AVAILABLE
118000000000,12,0,12-1-0,12863430.6170900818,2,,AVAILABLE
118100000000,12,0,12-1-0,12862881.9532829821,2,,AVAILABLE
118200000000,12,0,12-1-0,12862332.7458495926,2,,AVAILABLE
118300000000,12,0,12-1-0,12861793.7196212728,2,,AVAILABLE
118400000000,12,0,12-1-0,12861257.6554682087,2,,AVAILABLE
118500000000,12,0,12-1-0,12860723.3365590516,2,,AVAILABLE
118600000000,12,0,12-1-0,12860199.0655020680,2,,AVAILABLE
118700000000,12,0,12-1-0,12859680.1732311714,2,,AVAILABLE
118800000000,12,0,12-1-0,12859160.3216032181,2,,AVAILABLE
118900000000,12,0,12-1-0,12858650.9362230152,2,,AVAILABLE
119000000000,12,0,12-1-0,12858141.4258054458,2,,AVAILABLE
119100000000,12,0,12-1-0,12857641.9642335121,2,,AVAILABLE
119200000000,12,0,12-1-0,12857144.2472139820,2,,AVAILABLE
119300000000,12,0,12-1-0,12856652.4253893401,2,,AVAILABLE
119400000000,12,0,12-1-0,12856167.4323975164,2,,AVAILABLE
119500000000,12,0,12-1-0,12855687.8181162458,2,,AVAILABLE
119600000000,12,0,12-1-0,12855213.1655807626,2,,AVAILABLE
119700000000,12,0,12-1-0,12854737.9724799674,2,,AVAILABLE
119800000000,12,0,12-1-0,12854272.8266650513,2,,AVAILABLE
119900000000,12,0,12-1-0,12853806.9109469615,2,,AVAILABLE
120000000000,12,0,12-1-0,12853351.6908794884,2,,AVAILABLE
120100000000,12,0,12-1-0,12852901.8473511320,2,,AVAILABLE
120200000000,12,0,12-1-0,12852456.5485566258,2,,AVAILABLE
120300000000,12,0,12-1-0,12852013.2832840532,2,,AVAILABLE
120400000000,12,0,12-1-0,12851575.1054153144,2,,AVAILABLE
120500000000,12,0,12-1-0,12851147.9114684425,2,,AVAILABLE
120600000000,12,0,12-1-0,12850719.5320979338,2,,AVAILABLE
120700000000,12,0,12-1-0,12850295.8245078325,2,,AVAILABLE
120800000000,12,0,12-1-0,12849880.5887773745,2,,AVAILABLE
120900000000,12,0,12-1-0,12849466.8025096226,2,,AVAILABLE
121000000000,12,0,12-1-0,12849061.9077062067,2,,AVAILABLE
121100000000,12,0,12-1-0,12848658.0448401589,2,,AVAILABLE
121200000000,12,0,12-1-0,12848259.4372288883,2,,AVAILABLE
121300000000,12,0,12-1-0,12847871.9373214096,2,,AVAILABLE
121400000000,12,0,12-1-0,12847482.3147097193,2,,AVAILABLE
121500000000,12,0,12-1-0,12847098.5927396826,2,,AVAILABLE
121600000000,12,0,12-1-0,12846722.7579465993,2,,AVAILABLE
121700000000,12,0,12-1-0,12846352.1796675194,2,,AVAILABLE
121800000000,12,0,12-1-0,12845985.6214043126,2,,AVAILABLE
121900000000,12,0,12-1-0,12845624.6714696810,2,,AVAILABLE
122000000000,12,0,12-1-0,12845266.1757709086,2,,AVAILABLE
122100000000,12,0,12-1-0,12844917.7243788578,2,,AVAILABLE
122200000000,12,0,12-1-0,12844568.7354421914,2,,AVAILABLE
122300000000,12,0,12-1-0,12844226.9851680193,2,,AVAILABLE
122400000000,12,0,12-1-0,12843891.1399399936,2,,AVAILABLE
122500000000,12,0,12-1-0,12843559.0158651974,2,,AVAILABLE
122600000000,12,0,12-1-0,12843233.5110206623,2,,AVAILABLE
122700000000,12,0,12-1-0,12842911.6068323422,2,,AVAILABLE
122800000000,12,0,12-1-0,12842595.6086808443,2,,AVAILABLE
122900000000,12,0,12-1-0,12842280.8265237771,2,,AVAILABLE
123000000000,12,0,12-1-0,12841974.7519588731,2,,AVAILABLE
123100000000,12,0,12-1-0,12841673.1108894367,2,,AVAILABLE
123200000000,12,0,12-1-0,12841379.2344859056,2,,AVAILABLE
123300000000,12,0,12-1-0,12841082.3206249382,2,,AVAILABLE
123400000000,12,0,12-1-0,12840798.3675120547,2,,AVAILABLE
123500000000,12,0,12-1-0,12840516.5724703409,2,,AVAILABLE
123600000000,12,0,12-1-0,12840242.9612287786,2,,AVAILABLE
123700000000,12,0,12-1-0,12839968.8155038301,2,,AVAILABLE
123800000000,12,0,12-1-0,12839698.5677206293,2,,AVAILABLE
123900000000,12,0,12-1-0,12839443.0592985190,2,,AVAILABLE
124000000000,12,0,12-1-0,12839186.0714743715,2,,AVAILABLE
124100000000,12,0,12-1-0,12838937.2653860617,2,,AVAILABLE
124200000000,12,0,12-1-0,12838687.6979838498,2,,AVAILABLE
124300000000,12,0,12-1-0,12838448.8169108890,2,,AVAILABLE
124400000000,12,0,12-1-0,12838208.7558379713,2,,AVAILABLE
124500000000,12,0,12-1-0,12837979.7954823840,2,,AVAILABLE
124600000000,12,0,12-1-0,12837756.2133878320,2,,AVAILABLE
124700000000,12,0,12-1-0,12837531.0370649397,2,,AVAILABLE
124800000000,12,0,12-1-0,12837317.3777609225,2,,AVAILABLE
124900000000,12,0,12-1-0,12837105.7621846143,2,,AVAILABLE
125000000000,12,0,12-1-0,12836895.8877139501,2,,AVAILABLE
125100000000,12,0,12-1-0,12836696.6978282724,2,,AVAILABLE
125200000000,12,0,12-1-0,12836499.9671592079,2,,AVAILABLE
125300000000,12,0,12-1-0,12836311.1148139760,2,,AVAILABLE
125400000000,12,0,12-1-0,12836126.9936538823,2,,AVAILABLE
125500000000,12,0,12-1-0,12835945.1475904267,2,,AVAILABLE
125600000000,12,0,12-1-0,12835765.0424426422,2,,AVAILABLE
125700000000,12,0,12-1-0,12835599.6731269415,2,,AVAILABLE
125800000000,12,0,12-1-0,12835431.7616029214,2,,AVAILABLE
125900000000,12,0,12-1-0,12835273.3994614258,2,,AVAILABLE
126000000000,12,0,12-1-0,12835113.5573077369,2,,AVAILABLE
126100000000,12,0,12-1-0,12834964.1653399393,2,,AVAILABLE
126200000000,12,0,12-1-0,12834823.1854939274,2,,AVAILABLE
126300000000,12,0,12-1-0,12834680.9118746035,2,,AVAILABLE
126400000000,12,0,12-1-0,12834544.1362818386,2,,AVAILABLE
126500000000,12,0,12-1-0,12834414.5912098233,2,,AVAILABLE
126600000000,12,0,12-1-0,12834287.7385458387,2,,AVAILABLE
126700000000,12,0,12-1-0,12834168.5307278316,2,,AVAILABLE
126800000000,12,0,12-1-0,12834055.2389314584,2,,AVAILABLE
126900000000,12,0,12-1-0,12833942.3155351318,2,,AVAILABLE
127000000000,12,0,12-1-0,12833838.9466350451,2,,AVAILABLE
127100000000,12,0,12-1-0,12833736.6711305473,2,,AVAILABLE
127200000000,12,0,12-1-0,12833642.2693716306,2,,AVAILABLE
127300000000,12,0,12-1-0,12833553.7870236598,2,,AVAILABLE
127400000000,12,0,12-1-0,12833469.7245455924,2,,AVAILABLE
127500000000,12,0,12-1-0,12833390.2061334476,2,,AVAILABLE
127600000000,12,0,12-1-0,12833313.1543733235,2,,AVAILABLE
127700000000,12,0,12-1-0,12833244.9324225765,2,,AVAILABLE
127800000000,12,0,12-1-0,12833180.2975004166,2,,AVAILABLE
127900000000,12,0,12-1-0,12833121.0405163802,2,,AVAILABLE
128000000000,12,0,12-1-0,12833067.0575459022,2,,AVAILABLE
128100000000,12,0,12-1-0,12833018.1397051290,2,,AVAILABLE
128200000000,12,0,12-1-0,12832974.0772671662,2,,AVAILABLE
128300000000,12,0,12-1-0,12832934.6646211408,2,,AVAILABLE
128400000000,12,0,12-1-0,12832897.7204000317,2,,AVAILABLE
128500000000,12,0,12-1-0,12832871.8681971133,2,,AVAILABLE
128600000000,12,0,12-1-0,12832844.4295762945,2,,AVAILABLE
128700000000,12,0,12-1-0,12832825.2801961415,2,,AVAILABLE
128800000000,12,0,12-1-0,12832811.4024894368,2,,AVAILABLE
128900000000,12,0,12-1-0,12832805.3944857251,2,,AVAILABLE
129000000000,12,0,12-1-0,12832798.6347724702,2,,AVAILABLE
