job_id,job_type,arrival_time_ns,scenario,algorithm,placement_status,selected_node,route,rtt_ns,network_time_ms,queue_wait_time_ms,compute_time_ms,start_time_ms,finish_time_ms,total_time_ms,deadline_ms,deadline_met,failed_isls
job_049,image_inference,96921212121,NORMAL,completion_time,PLACED,0,12-1-0,13086069.648157375,13.086069648157375,0.0,1000.0,96934.29819064816,97934.29819064816,1013.0860696481541,750.0,False,
job_050,object_detection,98940404040,NORMAL,completion_time,PLACED,3,12-4-3,15896622.013166208,15.896622013166208,0.0,1333.3333333333335,98956.30066201316,100289.63399534649,1349.2299553464982,1200.0,False,
job_051,llm_inference,100959595960,NORMAL,completion_time,PLACED,3,12-4-3,15890085.960892718,15.890085960892717,0.0,2666.666666666667,100975.4860459609,103642.15271262758,2682.55675262757,2000.0,False,
job_052,image_inference,102978787879,NORMAL,completion_time,PLACED,0,12-1-0,13001954.004237948,13.001954004237948,0.0,900.0,102991.78983300424,103891.78983300424,913.0019540042413,750.0,False,
job_053,object_detection,104997979798,NORMAL,completion_time,PLACED,3,12-4-3,15880450.752708016,15.880450752708017,0.0,1250.0,105013.86024875271,106263.86024875271,1265.8804507527093,1200.0,False,
job_054,llm_inference,107017171717,NORMAL,completion_time,PLACED,3,12-4-3,15877240.835532961,15.87724083553296,0.0,2791.666666666667,107033.04895783553,109824.7156245022,2807.5439075022005,2000.0,False,
job_055,image_inference,109036363636,NORMAL,completion_time,PLACED,0,12-1-0,12933000.345907202,12.933000345907201,0.0,1050.0,109049.2966363459,110099.2966363459,1062.9330003459036,750.0,False,
job_056,object_detection,111055555556,NORMAL,completion_time,PLACED,3,12-4-3,15874640.348413708,15.874640348413708,0.0,1166.6666666666667,111071.43019634842,112238.09686301509,1182.5413070150826,1200.0,True,
job_057,llm_inference,113074747475,NORMAL,completion_time,PLACED,3,12-4-3,15875077.11952832,15.875077119528319,0.0,2708.3333333333335,113090.62255211953,115798.95588545286,2724.208410452862,2000.0,False,
job_058,image_inference,115093939394,NORMAL,completion_time,PLACED,0,12-1-0,12882252.755458582,12.882252755458582,0.0,950.0,115106.82164675546,116056.82164675546,962.8822527554585,750.0,False,
job_059,object_detection,117113131313,NORMAL,completion_time,PLACED,3,12-4-3,15879569.258178016,15.879569258178016,0.0,1291.6666666666667,117129.01088225818,118420.67754892485,1307.5462359248486,1200.0,False,
job_060,llm_inference,119132323232,NORMAL,completion_time,PLACED,3,12-4-3,15883520.972717702,15.883520972717703,0.0,2833.3333333333335,119148.2067529727,121981.54008630603,2849.2168543060397,2000.0,False,
job_061,image_inference,121151515152,NORMAL,completion_time,PLACED,0,12-1-0,12848658.044840159,12.848658044840159,0.0,850.0,121164.36381004484,122014.36381004484,862.8486580448371,750.0,False,
job_062,object_detection,123170707071,NORMAL,completion_time,PLACED,3,12-4-3,15894875.403480815,15.894875403480814,0.0,1208.3333333333335,123186.60194640348,124394.9352797368,1224.2282087368076,1200.0,False,
job_063,llm_inference,125189898990,NORMAL,completion_time,PLACED,3,12-4-3,15902274.457497487,15.902274457497487,0.0,2750.0,125205.80126445749,127955.80126445749,2765.9022744574904,2000.0,False,
job_064,image_inference,127209090909,NORMAL,completion_time,PLACED,0,12-1-0,12833642.26937163,12.83364226937163,0.0,1000.0,127221.92455126937,128221.92455126937,1012.8336422693683,750.0,False,
job_065,object_detection,129228282828,NORMAL,completion_time,PLACED,3,12-4-3,15921003.011653088,15.921003011653088,0.0,1333.3333333333335,129244.20383101165,130577.53716434498,1349.2543363449804,1200.0,False,
job_066,llm_inference,131247474747,NORMAL,completion_time,PLACED,3,12-4-3,15931873.93670229,15.93187393670229,0.0,2666.666666666667,131263.4066209367,133930.07328760336,2682.598540603358,2000.0,False,
job_067,image_inference,133266666667,NORMAL,completion_time,PLACED,0,12-1-0,12837193.712539693,12.837193712539694,0.0,900.0,133279.50386071255,134179.50386071255,912.8371937125339,750.0,False,
job_068,object_detection,135285858586,NORMAL,completion_time,PLACED,3,12-4-3,15956983.997910667,15.956983997910667,0.0,1250.0,135301.8155699979,136551.8155699979,1265.956983997923,1200.0,False,
job_069,llm_inference,137305050505,NORMAL,completion_time,PLACED,3,12-4-3,15971961.087249788,15.971961087249788,0.0,2791.666666666667,137321.02246608725,140112.6891327539,2807.638627753913,2000.0,False,
job_070,image_inference,139324242424,NORMAL,completion_time,PLACED,0,12-1-0,12859384.854906803,12.859384854906803,0.0,1050.0,139337.1018088549,140387.1018088549,1062.8593848549062,750.0,False,
job_071,object_detection,141343434343,NORMAL,completion_time,PLACED,3,12-4-3,16003866.369007342,16.00386636900734,0.0,1166.6666666666667,141359.43820936902,142526.10487603568,1182.670533035678,1200.0,True,
job_072,llm_inference,143362626263,NORMAL,completion_time,PLACED,3,12-4-3,16021464.317492357,16.021464317492356,0.0,2708.3333333333335,143378.6477273175,146086.98106065084,2724.354797650827,2000.0,False,
job_073,image_inference,145381818182,NORMAL,completion_time,PLACED,0,12-1-0,12899199.750584753,12.899199750584753,0.0,950.0,145394.71738175058,146344.71738175058,962.8991997505946,750.0,False,
job_074,object_detection,147401010101,NORMAL,completion_time,PLACED,3,12-4-3,16060932.859874813,16.060932859874814,0.0,1291.6666666666667,147417.07103385986,148708.73770052652,1307.7275995265227,1200.0,False,
job_075,llm_inference,149420202020,NORMAL,completion_time,PLACED,3,12-4-3,16081820.285089046,16.081820285089044,0.0,2833.3333333333335,149436.2838402851,152269.61717361843,2849.4151536184363,2000.0,False,
job_076,image_inference,151439393939,NORMAL,completion_time,PLACED,0,12-0,8351924.583773218,8.351924583773219,0.0,850.0,151447.74586358378,152297.74586358378,858.3519245837815,750.0,False,
job_077,object_detection,153458585859,NORMAL,completion_time,PLACED,3,12-0-3,14226127.20659019,14.22612720659019,0.0,1208.3333333333335,153472.8119862066,154681.14531953994,1222.5594605399237,1200.0,False,
job_078,llm_inference,155477777778,NORMAL,completion_time,PLACED,3,12-0-3,14154605.032993922,14.154605032993922,0.0,2750.0,155491.93238303298,158241.93238303298,2764.1546050329925,2000.0,False,
job_079,image_inference,157496969697,NORMAL,completion_time,PLACED,0,12-0,8115634.450016751,8.115634450016751,0.0,1000.0,157505.08533145,158505.08533145,1008.1156344500196,750.0,False,
job_080,object_detection,159516161616,NORMAL,completion_time,PLACED,3,12-0-3,14008746.471194742,14.008746471194742,0.0,1333.3333333333335,159530.1703624712,160863.50369580454,1347.3420798045408,1200.0,False,
job_081,llm_inference,161535353535,NORMAL,completion_time,PLACED,3,12-0-3,13937993.164729211,13.937993164729212,0.0,2666.666666666667,161549.29152816473,164215.9581948314,2680.604659831384,2000.0,False,
job_082,image_inference,163554545455,NORMAL,completion_time,PLACED,0,12-0,7877973.36782902,7.8779733678290205,0.0,900.0,163562.42342836785,164462.42342836785,907.8779733678384,750.0,False,
job_083,object_detection,165573737374,NORMAL,completion_time,PLACED,3,12-0-3,13797295.787478719,13.797295787478719,0.0,1250.0,165587.53466978748,166837.53466978748,1263.797295787488,1200.0,False,
job_084,llm_inference,167592929293,NORMAL,completion_time,PLACED,3,12-0-3,13727369.343136068,13.727369343136068,0.0,2791.666666666667,167606.65666234313,170398.32332900979,2805.3940360097913,2000.0,False,
job_085,image_inference,169612121212,NORMAL,completion_time,PLACED,0,12-0,7643151.750001662,7.643151750001662,0.0,1050.0,169619.76436375,170669.76436375,1057.6431517500023,750.0,False,
job_086,object_detection,171631313131,NORMAL,completion_time,PLACED,3,12-0-3,13584973.380230764,13.584973380230764,0.0,1166.6666666666667,171644.89810438023,172811.5647710469,1180.2516400468885,1200.0,True,
job_087,llm_inference,173650505051,NORMAL,completion_time,PLACED,3,12-0-3,13515988.458222372,13.515988458222372,0.0,2708.3333333333335,173664.0210394582,176372.35437279154,2721.849321791553,2000.0,False,
job_088,image_inference,175669696970,NORMAL,completion_time,PLACED,0,12-0,7415219.898560624,7.415219898560624,0.0,950.0,175677.11218989856,176627.11218989856,957.4152198985685,750.0,False,
job_089,object_detection,177688888889,NORMAL,completion_time,PLACED,3,12-0-3,13379028.236163393,13.379028236163393,0.0,1291.6666666666667,177702.26791723617,178993.93458390282,1305.0456949028303,1200.0,False,
job_090,llm_inference,179708080808,NORMAL,completion_time,PLACED,3,12-0-3,13307677.165939165,13.307677165939165,0.0,2833.3333333333335,179721.38848516592,182554.72181849927,2846.6410104992683,2000.0,False,
job_091,image_inference,181727272727,NORMAL,completion_time,PLACED,0,12-0,7186887.770205347,7.186887770205347,0.0,850.0,181734.4596147702,182584.4596147702,857.1868877701927,750.0,False,
job_092,object_detection,183746464646,NORMAL,completion_time,PLACED,3,12-0-3,13172901.42467668,13.17290142467668,0.0,1208.3333333333335,183759.63754742467,184967.97088075802,1221.5062347580097,1200.0,False,
job_093,llm_inference,185765656566,NORMAL,completion_time,PLACED,3,12-0-3,13106096.120513646,13.106096120513646,0.0,2750.0,185778.7626621205,188528.7626621205,2763.106096120522,2000.0,False,
job_094,image_inference,187784848485,NORMAL,completion_time,PLACED,0,12-0,6965975.358192634,6.965975358192634,0.0,1000.0,187791.81446035817,188791.81446035817,1006.96597535818,750.0,False,
job_095,object_detection,189804040404,NORMAL,completion_time,PLACED,3,12-3,8300643.273687692,8.300643273687692,0.0,1333.3333333333335,189812.3410472737,191145.67438060703,1341.6339766070305,1200.0,False,
job_096,llm_inference,191823232323,NORMAL,completion_time,PLACED,3,12-3,8250276.763133247,8.250276763133247,0.0,2666.666666666667,191831.48259976314,194498.1492664298,2674.9169434297946,2000.0,False,
job_097,image_inference,193842424242,NORMAL,completion_time,PLACED,0,12-0,6745500.332099749,6.745500332099748,0.0,900.0,193849.1697423321,194749.1697423321,906.7455003320938,750.0,False,
job_098,object_detection,195861616162,NORMAL,completion_time,PLACED,3,12-3,8151675.216592673,8.151675216592674,0.0,1250.0,195869.76783721658,197119.76783721658,1258.1516752165917,1200.0,False,
job_099,llm_inference,197880808081,NORMAL,completion_time,PLACED,3,12-3,8103466.031823923,8.103466031823922,0.0,2791.666666666667,197888.9115470318,200680.57821369846,2799.770132698468,2000.0,False,
job_100,image_inference,199900000000,NORMAL,completion_time,PLACED,0,12-0,6529605.974944172,6.529605974944173,0.0,1050.0,199906.52960597494,200956.52960597494,1056.529605974938,750.0,False,
